user_id,item_id,interaction_type,rating,timestamp,session_id,device_type,duration_seconds
user_000513,item_000274,view,2.0,2025-01-09T22:36:57,session_4730,mobile,
user_000370,item_000790,purchase,3.1,2025-08-28T16:17:02,session_7954,mobile,
user_000262,item_000139,watch,2.7,2025-06-07T14:03:45,session_4856,mobile,1270.0
user_000286,item_000910,view,5.0,2025-05-13T13:44:30,session_9160,mobile,
user_000358,item_001247,watch,5.0,2025-10-15T18:49:38,session_2819,tablet,4425.0
user_000418,item_000018,like,3.2,2025-12-28T21:05:13,session_3313,tablet,
user_000409,item_000826,view,5.0,2025-06-17T22:30:11,session_5332,desktop,
user_000412,item_000854,like,3.0,2025-05-18T23:38:35,session_6705,desktop,
user_000150,item_000159,like,3.3,2025-02-25T23:42:44,session_9575,desktop,
user_000035,item_000187,view,3.4,2025-06-15T21:35:59,session_5899,mobile,
user_000520,item_000529,view,4.7,2025-04-23T13:44:22,session_9596,mobile,
user_000027,item_000709,view,4.3,2025-12-07T15:51:37,session_9371,desktop,
user_000716,item_000632,watch,3.7,2025-06-14T09:50:44,session_5386,tablet,6562.0
user_000320,item_000034,watch,4.2,2025-03-12T10:59:20,session_2061,desktop,5079.0
user_000317,item_000570,like,3.5,2025-08-08T00:29:47,session_4661,desktop,
user_000621,item_000002,view,3.0,2025-04-13T22:17:14,session_5703,desktop,
user_000240,item_000258,watch,3.0,2025-08-01T07:53:18,session_7418,mobile,5893.0
user_000062,item_001201,like,4.3,2025-04-27T21:46:58,session_8284,desktop,
user_000145,item_001076,purchase,4.3,2025-01-10T23:44:27,session_6037,desktop,
user_000691,item_000901,share,4.1,2025-01-24T18:59:15,session_4882,mobile,
user_000010,item_001369,view,1.7,2025-05-03T20:08:29,session_6952,tablet,
user_000061,item_000896,view,3.6,2025-06-22T00:30:53,session_7872,tablet,
user_000481,item_000492,view,5.0,2025-02-19T06:44:27,session_4985,tablet,
user_000708,item_000964,share,3.9,2025-11-05T22:06:16,session_6871,mobile,
user_000567,item_000003,view,4.4,2025-05-16T15:38:43,session_1160,mobile,
user_000528,item_000005,view,4.9,2025-01-08T15:04:09,session_1614,desktop,
user_000006,item_000016,view,4.0,2025-06-12T18:39:54,session_2325,desktop,
user_000374,item_001138,watch,4.7,2025-04-27T01:59:22,session_4588,tablet,5450.0
user_000160,item_000622,view,1.9,2025-03-05T01:55:16,session_5196,desktop,
user_000364,item_000827,like,3.4,2025-08-11T07:21:11,session_4475,mobile,
user_000130,item_000033,view,2.9,2025-10-10T23:17:49,session_2374,mobile,
user_000792,item_000098,watch,4.6,2025-08-22T22:23:41,session_2399,desktop,3323.0
user_000577,item_000626,view,4.6,2025-04-27T23:13:03,session_4907,tablet,
user_000081,item_001059,view,3.3,2025-10-02T20:37:20,session_1681,desktop,
user_000755,item_000434,like,4.7,2025-01-13T18:48:27,session_7051,tablet,
user_000213,item_000707,purchase,3.3,2025-07-05T23:07:41,session_2043,mobile,
user_000721,item_000039,watch,4.8,2025-09-20T15:41:07,session_2046,desktop,6808.0
user_000195,item_000572,share,4.6,2025-09-17T21:43:24,session_4755,tablet,
user_000148,item_000273,view,2.6,2025-07-05T03:08:34,session_8222,tablet,
user_000596,item_000618,purchase,4.6,2025-12-04T21:37:56,session_7496,mobile,
user_000590,item_001424,view,5.0,2025-02-19T13:15:00,session_4065,tablet,
user_000293,item_000774,view,3.6,2025-02-10T12:04:32,session_6884,mobile,
user_000328,item_001462,share,3.9,2025-02-27T18:03:35,session_4109,tablet,
user_000109,item_001188,view,3.9,2025-09-17T13:09:41,session_7691,mobile,
user_000268,item_000014,view,3.4,2025-02-01T18:34:22,session_9655,tablet,
user_000431,item_001459,share,1.2,2025-05-10T21:39:59,session_2113,tablet,
user_000278,item_000006,watch,3.8,2025-05-14T22:38:55,session_4961,tablet,6829.0
user_000438,item_001490,view,3.5,2025-01-28T23:19:29,session_2136,tablet,
user_000191,item_000374,watch,3.3,2025-05-04T23:41:54,session_1842,tablet,3083.0
user_000259,item_000285,share,2.2,2025-01-24T15:19:33,session_8732,mobile,
user_000389,item_000496,view,2.7,2025-05-30T14:54:50,session_1774,desktop,
user_000006,item_000879,watch,5.0,2025-01-21T23:19:17,session_7411,mobile,2984.0
user_000010,item_001260,share,2.8,2025-05-31T15:08:53,session_4623,desktop,
user_000053,item_001381,like,4.2,2025-10-15T19:40:23,session_7162,desktop,
user_000368,item_000850,like,4.1,2025-09-16T15:39:01,session_9377,desktop,
user_000659,item_000764,view,5.0,2025-07-18T03:29:27,session_6403,desktop,
user_000550,item_000705,view,4.7,2025-01-31T08:13:52,session_8803,tablet,
user_000716,item_001107,view,2.9,2025-03-15T03:37:06,session_6052,desktop,
user_000272,item_001216,like,4.2,2025-03-03T15:56:36,session_1682,tablet,
user_000195,item_000484,like,3.0,2025-10-05T20:09:05,session_7350,mobile,
user_000027,item_000149,view,4.0,2025-11-18T21:58:50,session_5456,desktop,
user_000072,item_000011,view,2.4,2025-03-23T15:49:55,session_6054,mobile,
user_000691,item_000763,like,3.2,2025-01-19T22:10:05,session_2650,mobile,
user_000647,item_000993,view,4.8,2025-09-06T11:08:27,session_7824,tablet,
user_000136,item_001305,view,3.3,2025-01-13T18:12:40,session_2786,mobile,
user_000007,item_001102,view,2.4,2025-08-22T16:34:15,session_2601,desktop,
user_000546,item_000882,view,5.0,2025-09-11T15:50:00,session_4396,desktop,
user_000395,item_001112,view,2.8,2025-06-28T16:47:56,session_3960,tablet,
user_000270,item_000990,view,4.5,2025-01-14T20:51:23,session_7829,desktop,
user_000565,item_000720,watch,4.5,2025-10-03T06:48:34,session_1558,tablet,5423.0
user_000341,item_000851,view,3.7,2025-12-12T00:02:02,session_1812,tablet,
user_000368,item_001436,view,3.1,2025-12-14T18:36:42,session_6729,tablet,
user_000220,item_000029,watch,4.5,2025-02-18T15:20:30,session_7102,mobile,788.0
user_000701,item_000378,share,3.4,2025-04-25T22:44:47,session_6456,desktop,
user_000553,item_000237,view,3.9,2025-05-25T21:30:29,session_5484,tablet,
user_000109,item_000144,watch,1.8,2025-08-19T07:56:33,session_9513,mobile,2877.0
user_000685,item_000117,watch,4.3,2025-05-23T23:40:50,session_2870,desktop,2250.0
user_000437,item_000323,watch,2.2,2025-07-04T17:56:38,session_6588,desktop,935.0
user_000465,item_000967,like,4.0,2025-04-20T22:55:53,session_7662,desktop,
user_000424,item_000003,purchase,4.1,2025-01-07T18:58:25,session_7404,desktop,
user_000549,item_001365,purchase,3.2,2025-09-17T23:18:54,session_6139,tablet,
user_000340,item_001355,like,4.3,2025-06-05T10:14:31,session_9131,desktop,
user_000443,item_000018,view,3.3,2025-01-23T20:39:56,session_6770,tablet,
user_000046,item_001280,like,3.9,2025-03-18T22:17:18,session_3175,mobile,
user_000574,item_000660,view,4.1,2025-01-18T17:11:11,session_7245,desktop,
user_000275,item_000893,watch,3.1,2025-03-23T11:19:39,session_2764,tablet,5339.0
user_000099,item_000262,watch,2.3,2025-06-27T21:56:10,session_9989,tablet,1944.0
user_000729,item_000332,watch,1.0,2025-05-06T21:03:42,session_7128,mobile,1674.0
user_000088,item_000298,watch,4.8,2025-01-28T20:05:40,session_4271,mobile,5580.0
user_000201,item_000626,purchase,3.8,2025-11-17T15:07:52,session_2790,desktop,
user_000004,item_000135,view,3.2,2025-07-10T19:30:12,session_5867,desktop,
user_000591,item_000361,view,2.9,2025-10-29T02:28:10,session_3878,mobile,
user_000788,item_000913,view,2.9,2025-05-24T07:51:47,session_2806,desktop,
user_000781,item_000660,like,3.4,2025-02-23T14:39:44,session_7673,tablet,
user_000164,item_000519,like,5.0,2025-01-01T22:22:33,session_9950,desktop,
user_000682,item_000277,watch,3.7,2025-08-16T20:59:52,session_5478,tablet,1644.0
user_000123,item_000881,purchase,3.6,2025-08-20T16:44:43,session_9119,desktop,
user_000015,item_000139,like,3.3,2025-04-06T18:19:28,session_5487,mobile,
user_000462,item_000946,view,4.3,2025-05-21T17:09:36,session_7879,mobile,
user_000763,item_001018,view,2.7,2025-05-21T23:26:21,session_8197,desktop,
user_000585,item_001016,watch,5.0,2025-10-31T11:03:24,session_3043,tablet,2019.0
user_000758,item_001237,view,2.9,2025-10-07T17:21:07,session_2414,tablet,
user_000038,item_001332,watch,2.5,2025-04-02T10:16:21,session_6131,mobile,4822.0
user_000678,item_000708,watch,2.1,2025-03-16T07:23:59,session_3119,tablet,3568.0
user_000242,item_000137,like,4.5,2025-11-23T13:16:00,session_2092,desktop,
user_000089,item_000240,view,4.3,2025-05-22T22:03:57,session_7236,desktop,
user_000621,item_001204,watch,3.7,2025-08-25T22:19:19,session_6331,mobile,2040.0
user_000504,item_000842,watch,4.3,2025-06-13T00:22:53,session_3936,mobile,819.0
user_000368,item_000208,purchase,4.2,2025-06-11T02:06:17,session_8133,tablet,
user_000111,item_000558,watch,3.7,2025-12-19T11:19:04,session_6745,desktop,1896.0
user_000192,item_001424,view,3.6,2025-09-01T19:57:33,session_5425,mobile,
user_000633,item_001470,like,5.0,2025-10-13T23:04:40,session_9051,tablet,
user_000015,item_000789,view,4.2,2025-03-14T12:31:07,session_7133,desktop,
user_000657,item_000954,view,3.8,2025-02-15T14:57:22,session_2665,desktop,
user_000596,item_000847,view,2.3,2025-05-20T18:17:37,session_6884,desktop,
user_000544,item_001412,purchase,3.7,2025-02-07T18:34:31,session_4484,desktop,
user_000037,item_000741,view,3.2,2025-12-06T23:29:11,session_7456,desktop,
user_000079,item_001384,view,4.8,2025-03-15T13:33:03,session_9767,desktop,
user_000247,item_001238,watch,4.5,2025-10-04T15:33:56,session_2123,desktop,6811.0
user_000553,item_000214,watch,4.9,2025-09-25T23:08:54,session_8674,tablet,1421.0
user_000200,item_001432,like,3.3,2025-04-18T23:01:52,session_1515,desktop,
user_000017,item_001168,view,3.1,2025-09-08T19:46:59,session_7310,desktop,
user_000003,item_001279,watch,4.4,2025-03-23T23:24:42,session_1042,desktop,2959.0
user_000690,item_000859,watch,2.1,2025-08-04T22:03:32,session_2370,tablet,3957.0
user_000236,item_000299,watch,3.4,2025-04-25T21:11:31,session_7186,mobile,5883.0
user_000142,item_001214,view,2.6,2025-06-17T10:29:11,session_3725,mobile,
user_000508,item_000701,view,2.1,2025-08-30T11:39:54,session_6308,mobile,
user_000268,item_001030,view,4.6,2025-03-24T17:09:58,session_7321,mobile,
user_000339,item_000177,watch,2.6,2025-11-20T08:16:29,session_4830,desktop,1757.0
user_000144,item_001005,purchase,2.8,2025-11-09T06:16:37,session_4375,mobile,
user_000779,item_000653,view,3.8,2025-03-19T14:13:36,session_8671,mobile,
user_000787,item_001223,view,3.5,2025-01-07T23:23:06,session_4190,tablet,
user_000674,item_001110,view,3.5,2025-01-03T02:39:37,session_8116,desktop,
user_000148,item_000323,view,2.5,2025-10-29T07:40:24,session_2014,tablet,
user_000624,item_001090,view,3.6,2025-11-09T18:45:29,session_3561,desktop,
user_000670,item_001160,view,2.8,2025-03-15T21:07:58,session_7336,desktop,
user_000629,item_000979,like,5.0,2025-12-11T23:44:12,session_8114,desktop,
user_000317,item_000507,view,2.0,2025-05-21T01:41:48,session_3562,tablet,
user_000369,item_000660,watch,2.8,2025-04-28T19:56:52,session_3839,desktop,363.0
user_000043,item_000304,view,3.2,2025-12-25T12:34:48,session_4000,mobile,
user_000193,item_000450,watch,4.5,2025-08-07T13:13:23,session_8577,tablet,5076.0
user_000192,item_000529,view,5.0,2025-02-28T21:38:20,session_5925,desktop,
user_000575,item_001010,view,3.7,2025-06-27T23:09:20,session_2045,tablet,
user_000494,item_000729,purchase,4.3,2025-07-29T20:20:11,session_5436,tablet,
user_000455,item_000171,view,2.8,2025-04-13T17:25:23,session_6155,mobile,
user_000527,item_000749,watch,3.5,2025-12-26T13:51:32,session_6457,desktop,1683.0
user_000192,item_000712,view,4.4,2025-11-08T17:26:27,session_6686,desktop,
user_000059,item_001425,like,2.5,2025-04-04T22:05:10,session_3090,tablet,
user_000229,item_001466,like,4.2,2025-08-12T19:59:44,session_9451,desktop,
user_000364,item_000883,share,1.5,2025-11-18T04:41:49,session_5288,mobile,
user_000075,item_000312,like,4.4,2025-11-07T22:47:32,session_4514,desktop,
user_000295,item_001226,watch,3.8,2025-08-13T21:48:21,session_8439,desktop,4649.0
user_000518,item_000497,view,4.3,2025-11-08T21:40:14,session_7962,tablet,
user_000205,item_000632,like,4.3,2025-12-11T23:08:23,session_3468,desktop,
user_000293,item_000859,view,3.6,2025-12-10T07:21:44,session_5077,desktop,
user_000065,item_000115,watch,3.8,2025-04-20T15:31:12,session_5694,desktop,3470.0
user_000442,item_000426,like,5.0,2025-05-18T07:46:36,session_3484,tablet,
user_000481,item_000110,purchase,3.0,2025-07-31T00:30:49,session_6257,desktop,
user_000017,item_000075,share,3.1,2025-02-26T22:42:58,session_2258,mobile,
user_000218,item_001299,watch,3.7,2025-01-18T22:10:11,session_2680,tablet,1175.0
user_000596,item_000098,watch,4.1,2025-03-18T22:23:06,session_3930,mobile,7076.0
user_000524,item_001491,view,3.8,2025-03-14T19:09:35,session_6817,desktop,
user_000101,item_000429,view,1.7,2025-06-07T21:59:10,session_7705,mobile,
user_000642,item_000009,watch,4.6,2025-11-20T18:07:18,session_5326,desktop,1692.0
user_000108,item_001268,share,1.8,2025-01-26T22:02:17,session_6273,mobile,
user_000632,item_000188,view,3.4,2025-05-31T14:34:55,session_8218,desktop,
user_000080,item_000131,like,2.9,2025-01-07T22:40:22,session_2645,mobile,
user_000182,item_000726,watch,2.8,2025-10-07T16:19:11,session_4206,mobile,5815.0
user_000702,item_000332,like,2.8,2025-11-23T06:21:22,session_5402,desktop,
user_000625,item_000434,view,4.7,2025-04-19T13:13:12,session_7338,tablet,
user_000722,item_000712,purchase,3.6,2025-04-10T23:56:56,session_6590,desktop,
user_000581,item_000187,view,4.2,2025-12-05T00:11:12,session_9981,mobile,
user_000346,item_000380,purchase,3.0,2025-11-25T18:27:40,session_3648,tablet,
user_000390,item_001019,view,3.7,2025-10-24T17:56:13,session_6402,desktop,
user_000022,item_000925,like,3.6,2025-03-14T13:37:14,session_1238,tablet,
user_000626,item_001224,purchase,3.4,2025-12-01T07:34:27,session_9336,tablet,
user_000080,item_000557,share,4.7,2025-09-28T12:23:00,session_8892,tablet,
user_000574,item_001219,view,3.4,2025-09-05T22:36:25,session_4560,tablet,
user_000537,item_000481,like,3.7,2025-01-10T16:36:41,session_3020,tablet,
user_000581,item_000776,like,3.0,2025-12-11T08:17:24,session_2928,mobile,
user_000240,item_000756,view,2.0,2025-06-22T21:05:38,session_1143,mobile,
user_000370,item_000199,watch,2.2,2025-01-04T06:31:54,session_6355,tablet,6260.0
user_000222,item_000784,view,3.7,2025-01-30T03:58:28,session_4452,desktop,
user_000209,item_000808,view,3.1,2025-03-31T23:02:08,session_9268,tablet,
user_000411,item_000895,purchase,4.5,2025-11-13T23:27:32,session_8090,tablet,
user_000377,item_001297,purchase,2.6,2025-07-30T06:53:47,session_5400,mobile,
user_000071,item_000882,watch,5.0,2025-07-27T20:58:04,session_1972,tablet,5528.0
user_000710,item_001293,view,5.0,2025-04-07T22:55:54,session_2380,desktop,
user_000259,item_001185,purchase,3.9,2025-09-13T04:13:50,session_7595,tablet,
user_000372,item_000760,like,4.0,2025-06-23T09:18:47,session_4292,mobile,
user_000018,item_000473,like,3.8,2025-09-23T23:28:31,session_2087,tablet,
user_000046,item_000414,view,4.7,2025-02-24T04:43:03,session_3357,desktop,
user_000587,item_001416,view,3.4,2025-01-22T03:35:58,session_9942,tablet,
user_000781,item_000635,like,2.2,2025-09-04T21:24:39,session_8395,tablet,
user_000193,item_000837,like,4.8,2025-01-09T21:55:33,session_5905,mobile,
user_000164,item_000606,view,1.8,2025-07-06T20:36:17,session_6462,mobile,
user_000103,item_000538,like,2.9,2025-11-04T13:02:27,session_3276,tablet,
user_000779,item_000115,view,1.8,2025-06-03T12:35:02,session_5465,mobile,
user_000588,item_001190,view,3.3,2025-12-21T08:46:46,session_2891,desktop,
user_000763,item_000305,view,3.1,2025-08-03T13:22:50,session_1976,tablet,
user_000014,item_000770,share,2.5,2025-01-15T20:45:15,session_5362,desktop,
user_000279,item_000214,view,3.6,2025-01-22T23:38:44,session_7578,mobile,
user_000424,item_001123,watch,2.2,2025-10-12T13:10:51,session_7749,desktop,3734.0
user_000327,item_000776,purchase,1.5,2025-04-11T22:44:14,session_3921,desktop,
user_000216,item_001251,view,3.7,2025-04-12T22:46:25,session_1214,desktop,
user_000129,item_001084,view,3.5,2025-06-28T20:29:18,session_5529,mobile,
user_000376,item_000619,watch,5.0,2025-10-19T07:59:36,session_7556,tablet,5365.0
user_000345,item_001025,watch,4.8,2025-01-07T23:11:28,session_8086,tablet,7043.0
user_000582,item_001112,like,3.5,2025-04-13T00:10:09,session_6024,desktop,
user_000265,item_001474,watch,2.3,2025-11-14T15:49:49,session_9796,mobile,4989.0
user_000499,item_000013,view,5.0,2025-03-30T21:38:48,session_8668,tablet,
user_000722,item_000293,watch,2.6,2025-06-17T22:43:15,session_6864,mobile,6837.0
user_000702,item_001078,view,2.0,2024-12-30T19:04:04,session_8687,desktop,
user_000218,item_001399,view,3.8,2025-08-30T15:03:08,session_6739,mobile,
user_000244,item_000158,view,5.0,2025-11-14T13:30:00,session_9706,desktop,
user_000052,item_001244,purchase,3.7,2025-10-31T21:41:15,session_8662,desktop,
user_000353,item_000098,share,4.5,2025-06-07T20:11:49,session_7025,mobile,
user_000088,item_000862,view,2.6,2025-12-13T22:02:43,session_2881,desktop,
user_000235,item_001139,view,2.2,2025-07-01T22:00:12,session_4053,desktop,
user_000391,item_000019,like,5.0,2025-03-24T15:51:26,session_5450,desktop,
user_000781,item_000122,watch,4.5,2025-11-10T23:12:59,session_4864,mobile,852.0
user_000365,item_001355,watch,5.0,2025-01-22T22:32:14,session_5762,tablet,6178.0
user_000708,item_000891,purchase,2.6,2025-05-12T10:09:26,session_8083,mobile,
user_000088,item_000323,view,2.3,2025-08-05T21:56:13,session_1288,tablet,
user_000629,item_001329,view,2.8,2025-06-19T21:41:41,session_6098,tablet,
user_000582,item_000680,view,4.8,2025-06-25T15:22:52,session_7241,tablet,
user_000200,item_001148,like,2.5,2025-02-27T09:45:24,session_8079,desktop,
user_000090,item_000166,like,3.0,2025-09-03T05:26:56,session_4207,desktop,
user_000085,item_001268,watch,1.9,2025-05-14T18:19:20,session_3765,mobile,4249.0
user_000654,item_000758,watch,3.9,2025-07-24T19:56:20,session_4544,desktop,4220.0
user_000328,item_001374,like,2.1,2025-02-21T22:52:45,session_8321,tablet,
user_000581,item_001426,view,4.0,2025-10-01T20:38:54,session_7657,desktop,
user_000448,item_001203,view,3.4,2025-05-05T17:35:15,session_4624,desktop,
user_000180,item_000518,like,2.6,2025-03-09T12:00:43,session_7349,desktop,
user_000006,item_000076,watch,4.0,2025-05-26T13:18:05,session_3353,mobile,5699.0
user_000755,item_000581,watch,4.0,2025-06-19T14:20:17,session_1670,mobile,2554.0
user_000471,item_000879,watch,5.0,2025-05-06T19:00:56,session_8414,desktop,149.0
user_000109,item_000087,view,3.1,2025-04-16T18:09:31,session_1342,mobile,
user_000275,item_000060,view,2.5,2025-10-24T12:16:06,session_1270,tablet,
user_000354,item_000499,watch,3.8,2025-10-07T23:12:52,session_7773,desktop,1399.0
user_000475,item_001328,view,5.0,2025-06-28T18:46:04,session_4071,desktop,
user_000320,item_000204,view,4.6,2025-07-16T19:12:24,session_8969,desktop,
user_000521,item_001177,view,3.7,2025-05-10T04:49:30,session_8102,desktop,
user_000674,item_000564,view,3.4,2025-06-06T03:30:40,session_4046,desktop,
